fips,dem_amount,rep_amount,popestimate,netmig,race_white,race_black,race_hispanic,race_aac,age_0_to_19_years,age_20_to_39_years,age_40_to_59_years,age_60_to_79_years,age_80_years_or_older,financial.services.and.insurance,gasoline.and.other.energy.goods,health.care,other.nondurable.goods,personal.consumption.expenditures,food,household,nonprofit,nondurable_goods,durable_goods,goods_clothing_footwear,services,recreation,transportation,raw_gdp,gdp_change,unemployment,dem_poll_mean,dem_poll_median,dem_poll_sd,rep_poll_mean,rep_poll_median,rep_poll_sd,consistency_dem,consistency_rep,dem_rep_ratio
01021,15212.6225441321,27896.0536672022,44428,219,0.8705546052039255,0.10344827586206896,0.08184028090393446,0.006977581705230935,0.2604663725578464,0.24254974340505986,0.26037633924552084,0.199513820113442,0.03709372467813091,0.015541141376736687,1.2162074692035421e-4,0.014792596138156705,0.00630308190876901,0.01236717697208647,0.021238884565598946,0.15200853764262526,0.002476874674842078,0.031379246993209535,0.011456939730656751,0.04773581748423121,0.026662755832064247,0.005524925822376713,4.479312789020418e-4,1115.19495880828,-0.999102029999936,5.99166666666667,38.9804615384615,39,2.14516711963284,57.996,58,2.76035369110554,0.9977810244070152,1.0116090390230956,0.19041916167664671
01023,4310.6082922499,7904.5516254706,12589,-201,0.571212963698467,0.41742791325760586,0.010167606640718087,0.003256811502105012,0.21749146079911033,0.20795932957343713,0.26165700214472953,0.2553022479942807,0.05758995948844229,4.6565104741150634e-4,0.002142085507867451,0.003599083428214263,2.8031348080162048e-5,0.3995427121314149,0.0016193045450103387,0.0015206992023142718,0.002009208569042293,0.007263362395213278,5.0031031104569837e-5,0.006227538137323113,0.001589750419453306,2.6923350300303775e-5,0.0011012097948196414,315.998679581289,-0.999102029999936,5.99166666666667,38.9804615384615,39,2.14516711963284,57.996,58,2.76035369110554,0.9795085236410418,1.020567528035104,0.7274305555555556
01025,8088.42553654199,14832.1009211905,23622,-237,0.5299297265261197,0.4502159004318009,0.013123359580052493,0.006053678774024214,0.23638980611294555,0.23033612733892134,0.25831851663703326,0.2233511133688934,0.051604436542206415,4.992874683597934e-4,1.4221241454915505e-4,0.008022156096296754,9.743000763387702e-5,0.005356899783360346,0.0018490589407008885,0.02132213279130434,1.6987168246396285e-5,0.0018481625999144976,4.131630911815662e-4,0.01849888242982988,0.00646643108215817,1.815623170807642e-4,0.006522738130265196,592.9399324068,-0.999102029999936,5.99166666666667,38.9804615384615,39,2.14516711963284,57.996,58,2.76035369110554,0.9919411764705873,1.0171928541285697,0.7835420393559928
01027,4531.80560393418,8310.17084463448,13235,-14,0.8322629391764261,0.13781639591990932,0.03286739705326785,0.005062334718549301,0.22334718549301097,0.22561390253116737,0.26943709860219117,0.22878730638458633,0.0528145069890442,0.0026251003123016117,3.306437293793182e-5,5.765467627884267e-4,4.8639095950587515e-4,1.419194016835364e-4,1.6848289977599836e-4,0.01936179041358522,3.8889352097449686e-5,1.0473146308907707e-4,9.701049299325746e-4,8.259255974998798e-5,9.422461664720212e-5,3.141379027289709e-5,4.239768249175209e-5,332.214037990178,-0.999102029999936,5.99166666666667,38.9804615384615,39,2.14516711963284,57.996,58,2.76035369110554,0.9746158833063195,1.0178432122370937,0.22592592592592592
01029,5105.34352509699,9361.89250423121,14910,-97,0.9507712944332662,0.028437290409121393,0.02595573440643863,0.004024144869215292,0.24627766599597586,0.2244131455399061,0.26773977196512405,0.21737089201877935,0.04419852448021462,1.5065881054677013e-4,2.1075546980351475e-5,2.0267212568143096e-4,2.8280405981378615e-5,0.0018584253419461664,4.153005795076766e-4,0.13670252934988092,0.002465962986594284,4.082273819556349e-4,1.350193521531209e-4,3.6863362546287766e-4,0.003681240418004183,4.8794321058880433e-4,0.0028664002360524916,374.258504452857,-0.999102029999936,5.99166666666667,38.9804615384615,39,2.14516711963284,57.996,58,2.76035369110554,0.8881228070175431,1.0233997908678985,0.10344827586206896
01031,17922.4608176141,32865.2030487237,52342,368,0.7578808604944404,0.1760727522830614,0.07968744029651141,0.025371594513010583,0.25929463910435213,0.24913071720606778,0.25665813304803026,0.19468113560811584,0.040235375033433954,3.180239437869358e-4,0.0010309432447068428,3.6868111482084943e-4,8.592465775094918e-4,0.02271053938444257,5.051444279295897e-4,0.08727065638327018,5.702525230197582e-4,0.045867328715850086,0.06501635307999701,0.12040751752016873,0.0037813342355709992,0.00155952602892465,0.006220909990177042,1313.84564990419,-0.999102029999936,5.99166666666667,38.9804615384615,39,2.14516711963284,57.996,58,2.76035369110554,1.115155937052931,0.9851424960505524,0.3
01033,18915.1094345998,34685.4663867362,55241,329,0.8044749370938252,0.16218026465849641,0.032385365941963395,0.008761608225774334,0.22964826849622563,0.2444018030086349,0.2557520682102062,0.22171937510182654,0.048478485183106754,0.08415076598775419,0.00618139406820768,0.04046893644033181,0.05253263661940602,0.31306143535365283,0.055430245318934104,0.04861198223614312,5.494327769482352e-4,0.3236797173670283,7.193150313371191e-4,0.01347648283883032,0.04941345055537462,1.6074989047317817e-4,0.0027524022752154088,1386.61395335213,-0.999102029999936,5.99166666666667,38.9804615384615,39,2.14516711963284,57.996,58,2.76035369110554,0.9687036732456152,1.0355352314870192,0.40825035561877665
01035,4131.86990726662,7576.79120379329,12067,-166,0.5175271401342504,0.4607607524654015,0.02295516698433745,0.004723626419159692,0.22607110300820418,0.21430347227977128,0.2479489516864175,0.2543299908842297,0.05734648214137731,5.855771690999941e-4,0.0021706185745185634,0.004769981162063749,0.002606849516066393,0.5157913915931636,0.008874505052882535,0.24050878529410039,1.517903205124998e-4,0.10805546051794233,0.007701498647913964,0.021089627359192772,0.005159148921057388,7.295028828186813e-5,0.0020333060760406112,302.895866749338,-0.999102029999936,5.99166666666667,38.9804615384615,39,2.14516711963284,57.996,58,2.76035369110554,0.9807038123167156,1.0256387342513926,0.8598130841121495
01037,3651.12528558747,6695.22869031639,10663,55,0.6675419675513458,0.3089186907999625,0.026259026540373254,0.0043139829316327484,0.18024946075213355,0.20078777079621118,0.28706742942886615,0.27787677013973555,0.05401856888305355,0.005399507622731886,5.158544229593869e-4,4.1883758957261965e-4,0.050192008976637996,0.027372389351506574,0.00202353549597081,0.006882915985139629,0.0026468742971527625,0.007035590064534039,0.009900153093062726,0.007733934752149298,0.058690718914611216,0.0012321446398574018,0.0021145640023440943,267.65381844271,-0.999102029999936,5.99166666666667,38.9804615384615,39,2.14516711963284,57.996,58,2.76035369110554,0.9624404494382024,1.025725414691943,0.4947209653092006
01039,12685.9739947229,23262.8273232235,37049,230,0.8451240249399444,0.12518556506248482,0.018543010607573754,0.006531890199465573,0.2394396609895004,0.22351480471807605,0.24902156603417097,0.23360954411725013,0.054414424141002456,6.277408140744784e-4,0.006300721752029416,0.019734274387702564,0.005274461626768672,0.18317090834981908,0.24049608771682388,0.12330452066590694,0.11616397510358031,0.014536095810176255,0.006600185774036581,0.10176845072654052,0.002773642468688165,0.007731224302093123,9.394611027173747e-5,929.973395806431,-0.999102029999936,5.99166666666667,38.9804615384615,39,2.14516711963284,57.996,58,2.76035369110554,1.0372459016393447,1.0025324459234606,0.18615751789976134
01041,4715.68014940548,8647.34966923355,13772,-11,0.7216816729596283,0.2388178913738019,0.024179494626778972,0.01299738600058089,0.2487656113854197,0.22901539355213477,0.2560993319779262,0.22175428405460354,0.04436537902991577,4.4051548412833783e-5,8.239540434493155e-5,5.109259413415591e-4,5.873362845630201e-5,0.001760278302159025,4.561789713453182e-4,0.0032236132423001627,5.540176876649104e-4,3.005866947866908e-4,2.703320925714448e-4,2.652790945043891e-4,0.0012150934427566263,0.0010147447461621927,1.781475814775655e-4,345.693368432243,-0.999102029999936,5.99166666666667,38.9804615384615,39,2.14516711963284,57.996,58,2.76035369110554,0.9661840048105829,1.0200558634449122,0.3491847826086957
01043,28683.059450726,52597.3850633427,83768,414,0.9572629166268742,0.013800019100372457,0.04479037341228154,0.009144303313914621,0.2459650463184032,0.24269410753509693,0.25674481902397095,0.21351828860662783,0.04107773851590106,0.00854886927674455,1.5126518075128212e-4,2.5800431448540174e-4,0.02088303355155854,0.015300498001557979,0.002808561125921969,0.010545656948990543,0.0015780876500117614,0.014309531201634548,0.010013017454243944,0.067302038772623,0.0020778253473087466,5.509301578514058e-4,0.0017860763947174104,2102.67514426606,-0.999102029999936,5.99166666666667,38.9804615384615,39,2.14516711963284,57.996,58,2.76035369110554,1.069368900804291,1.0055744485855684,0.12117780294450736
01045,16837.0189011448,30874.7805645914,49172,-71,0.7376759131212886,0.20975351826242578,0.07016188074513952,0.021617993980314,0.25056942975677216,0.27287887415602374,0.23887578296591555,0.19730741072154884,0.040368502399739686,0.011970458039017329,0.0011548827547492933,0.016177982547818635,0.013072930327091002,0.10319522818579786,0.017132979898634493,0.04937266812879573,0.008506036408016771,0.0031258506067756513,0.002100654506027388,4.556317030143393e-4,0.05972478324675321,6.506324640485954e-4,0.002451297419556064,1234.27492830019,-0.999102029999936,5.99166666666667,38.9804615384615,39,2.14516711963284,57.996,58,2.76035369110554,1.1065458257713257,0.9795580518915789,0.36088154269972456
01047,12736.3083675055,23355.1276718567,37196,-997,0.2758092267985805,0.7070652758361115,0.011533498225615658,0.005807076029680611,0.2605925368319174,0.23177223357350252,0.24438111624905903,0.22023873534788688,0.043015377997634156,0.007605023810260237,0.00475559971182243,6.46155705954003e-4,1.847891954327182e-4,0.004451652211794648,0.004667061585176658,0.12403388300680561,0.014777978279875042,0.0011770545082751768,4.783726499059172e-4,0.0032069783170881805,3.3330393991596794e-4,0.0010660303210551637,0.0010694078105017945,933.663268385544,-0.999102029999936,5.99166666666667,38.9804615384615,39,2.14516711963284,57.996,58,2.76035369110554,1.0003157648526426,1.0038554633471661,2.209677419354839
01049,24486.8163320094,44902.5498762634,71513,134,0.9271461132940864,0.018737851859102542,0.15065792233579908,0.006949785353711912,0.263490554164977,0.2355795449778362,0.26077776068686814,0.20210311411911122,0.038049026051207475,9.814137194377748e-4,0.0018502413559343023,3.1110803950913836e-4,7.055746544621962e-4,0.0016326716441819415,6.586143427225773e-4,0.0020030171184731234,7.230411573230928e-4,0.011690826464543518,0.0012619154816422803,0.0029999157139330543,0.009410848942630107,3.4856726712871356e-4,3.660745098032366e-4,1795.0602568033,-0.999102029999936,5.99166666666667,38.9804615384615,39,2.14516711963284,57.996,58,2.76035369110554,1.0343715372080406,1.012106616465403,0.1727810650887574
01051,27806.8304714689,50990.6055248902,81209,92,0.7568249824526838,0.21154059279143939,0.0315605413193119,0.012006058441798324,0.246154982822101,0.26531542070460173,0.2679136548904678,0.18911696979398834,0.03149897178884114,0.0017899649455851182,0.001979121336507156,0.02263244141584818,0.01924182757382064,0.005029605475540363,0.012427290094497659,0.03126156069159244,0.02337808500870726,0.0530091409938599,0.043980874132598394,0.0979637618294486,0.6203035474076466,0.0037553987219657975,0.010247516609749225,2038.44123998069,-0.999102029999936,5.99166666666667,38.9804615384615,39,2.14516711963284,57.996,58,2.76035369110554,1.1068000237079185,0.9861287519461246,0.3428184281842819
01053,12543.531143855,23001.6236155266,36633,165,0.6227991155515519,0.31255971391914394,0.025987497611443235,0.006278492069991538,0.2453798487702345,0.2535418884612235,0.2563262632053067,0.20222204023694484,0.0425299593262905,0.0012850719792733252,3.705704818416326e-4,0.01306876701595466,0.006901994285290479,0.008098884891581977,0.014164723662136069,0.05251100539725945,0.016882216080720384,0.011633473215330778,0.0021209473029116265,0.021911368049276046,0.0356748991196103,0.011964379171823802,0.0016337600294808975,919.531307419283,-0.999102029999936,5.99166666666667,38.9804615384615,39,2.14516711963284,57.996,58,2.76035369110554,1.0005996168582365,1.0135095312196065,0.45109489051094886
01055,35017.657385957,64213.4153335156,102268,-25,0.8067137325458599,0.15744905542300622,0.041361911839480583,0.010492040520984082,0.2357042281065436,0.24131693198263388,0.26091250440020336,0.2197754918449564,0.04229084366566277,0.026954356817010278,9.38571285457718e-4,0.00916635818140946,0.028916973636249538,0.012031217870031459,0.04813264493379202,0.11301606146206389,0.0028913541755916025,0.009773792935438163,0.1595892810962971,0.004776335169309651,0.367205194575422,2.824376591017128e-4,0.005719500209800015,2567.04686340609,-0.999102029999936,5.99166666666667,38.9804615384615,39,2.14516711963284,57.996,58,2.76035369110554,1.0206939130434796,1.0093241628283336,0.3257372654155496
01057,5581.97921838572,10235.9202953707,16302,-92,0.8575634891424365,0.11661145871672188,0.020549625812783707,0.006440927493559073,0.2310759416022574,0.22518709360814623,0.25549012391117654,0.23947981842718685,0.048767022451232975,0.0010289526869848953,1.1519678882345878e-4,0.005764640117285513,4.100858540572402e-4,0.04520566189796235,0.003615351704349147,0.027661660231240837,0.004682602135312103,0.007502080560364201,9.771158429715717e-5,0.010646610906985723,0.028345511270503904,3.8367165264283537e-4,2.7213334006533644e-4,409.199338671393,-0.999102029999936,5.99166666666667,38.9804615384615,39,2.14516711963284,57.996,58,2.76035369110554,0.9596200294550803,1.0206800894854586,0.19041916167664671
01059,10738.684348363,19691.9968288195,31362,1,0.9169376953000447,0.04377909572093616,0.1787513551431669,0.005006058287099037,0.2706460047190868,0.24127925514954404,0.2555002869714942,0.19176072954530962,0.040813723614565395,0.008653927572438573,0.00844502430702822,0.003027364077640923,0.005967394376845258,0.04693929372895715,0.014541302597460006,0.03288087182730326,0.001978504672293163,0.0038729198535034353,5.923605422386754e-4,0.018291186673017046,7.042539646097077e-4,0.002112337566770907,0.025230479561314297,787.223019225385,-0.999102029999936,5.99166666666667,38.9804615384615,39,2.14516711963284,57.996,58,2.76035369110554,0.9032908511606749,1.0431893091062752,0.20096852300242132
01061,8995.47147872723,16495.3908771736,26271,55,0.871493281565224,0.0930684024209204,0.0416809409615165,0.005671653153667542,0.24102622663773743,0.21837767880933348,0.2607818507099083,0.23181454836131096,0.04799969548170987,8.80454327564015e-4,4.926807312190798e-4,0.006391349880144955,0.005400828900129432,9.617897102749672e-4,0.002882763356706137,0.003562709995650658,0.022491952881228953,0.010787582436268867,0.003414177817376198,0.013582877515961782,0.05236290159796015,2.3830413240945802e-4,4.059270049715526e-4,659.43294235285,-0.999102029999936,5.99166666666667,38.9804615384615,39,2.14516711963284,57.996,58,2.76035369110554,0.9728600525624146,1.0130123407243905,0.1466512702078522
01063,2777.29318122479,5092.84440656065,8111,-101,0.1849340401923314,0.7991616323511281,0.01713722105782271,0.004068548884231291,0.23757859696708175,0.2242633460732339,0.22685242263592653,0.2552089754654173,0.056096658858340524,0.002484794273234071,1.259867357873893e-4,0.0035220656808739354,0.0019860916719482645,0.018044968900446004,0.004656825963729784,0.023085143025806262,0.0020478829463186337,0.005248285482410977,0.003555864527990439,0.0023344972017318995,0.006519959246188971,2.8188068844772914e-4,0.00248587186208955,203.595622375394,-0.999102029999936,5.99166666666667,38.9804615384615,39,2.14516711963284,57.996,58,2.76035369110554,0.9891487768347474,1.067551312649164,4.429347826086956
01065,5016.65915400375,9199.26808044879,14651,-106,0.4070029349532455,0.5801651764384683,0.01426523786772234,0.0039587741451095485,0.2535663094669306,0.2377994676131322,0.2408709303119241,0.22005323868677906,0.04771005392123404,0.0021972379321282248,1.3686536592637927e-4,0.0026984463533875802,0.0024938252719888566,0.034915784553946616,0.005572606263649193,0.013581185265033343,0.012603045529566575,0.008476021840903084,0.011638943520137316,0.00896969565665589,0.012671811391534818,0.0033479476638159427,0.001879649813772535,367.757300384896,-0.999102029999936,5.99166666666667,38.9804615384615,39,2.14516711963284,57.996,58,2.76035369110554,0.9936965632858347,1.0176639344262288,1.4689826302729527
01067,5891.17607976483,10802.9081512608,17205,78,0.7157802964254577,0.2588782330717815,0.026910781749491425,0.0064516129032258064,0.22336530078465563,0.21365882011043302,0.2566114501598373,0.25324033711130484,0.05312409183376925,0.0012227809932531882,9.545761624543107e-5,9.44668427266543e-4,0.001583721616137577,0.03861070461177524,5.20491528927647e-4,0.017130303614342837,0.0038379582853232215,0.010737460817663464,0.004130876902214353,0.005459192833553368,0.036623732474115205,0.0016378801252139768,0.018235827884231098,431.865698800228,-0.999102029999936,5.99166666666667,38.9804615384615,39,2.14516711963284,57.996,58,2.76035369110554,0.981959755030621,1.0165607327049615,0.3927068723702665
01069,36255.1296528718,66482.6225441321,105882,947,0.6882378496817212,0.2736631344326703,0.03429289208741807,0.014818382727942427,0.2514119491509416,0.24888082960276534,0.2539997355546741,0.20346234487448292,0.042245140817136054,0.017676645281569835,0.016599943644937824,0.0031270585744155996,0.004214559489726746,0.6792007453829089,0.03731669715683527,0.3457912784299472,0.011339228729945175,0.04883544162101725,0.0730286793630944,0.047334046883773115,0.3935885827407425,0.13525788612719802,0.009865976115519447,2657.76250626944,-0.999102029999936,5.99166666666667,38.9804615384615,39,2.14516711963284,57.996,58,2.76035369110554,1.1118204228690625,0.9748836981058003,0.39351198871650217
01071,17677.2947569857,32415.6312825916,51626,121,0.9137450122031534,0.0349242629682718,0.03068221438809902,0.007418742494092124,0.22808274900244063,0.22463487390074768,0.2667841785147019,0.23561771200557857,0.0448804865765312,0.018306074903165336,0.0034878439217922988,0.03618419045813994,0.004239135647254266,0.043170208175937495,0.009540991687831096,0.11874208496604206,0.054210329281573266,0.008929623495169734,0.029279577601112536,0.08501321458179996,0.0510262742380105,0.004102650528620986,0.0017839623837669018,1295.87320931477,-0.999102029999936,5.99166666666667,38.9804615384615,39,2.14516711963284,57.996,58,2.76035369110554,0.8908667758667755,1.041560415790422,0.1882494004796163
01073,225502.441405345,413513.724492895,658573,-1915,0.5307171718245358,0.43466859406626146,0.04080489178876146,0.021576955022450054,0.2526948417259742,0.2749232051723955,0.24491893837129672,0.1885425002239691,0.038920514506364516,0.02012268831714329,0.01999958449976432,0.7564685696867954,0.11762858015914561,0.7500133006002047,1.2581873181861754,2.2789432675279695,0.15733109343847182,0.07668043675020356,0.33508884468361877,0.8999318803517034,1.723104850496867,0.06759583050384502,0.007853465646438674,16530.9554696869,-0.999102029999936,5.99166666666667,38.9804615384615,39,2.14516711963284,57.996,58,2.76035369110554,1.0717844584743468,0.9528658413340081,1.3053613053613056
01075,4726.97970247914,8668.07015566143,13805,-65,0.8752625860195581,0.10329590727997102,0.019051068453458893,0.0030423759507424847,0.23346613545816733,0.21195219123505976,0.2596160811300254,0.23636363636363636,0.058601955813111194,4.029323040485184e-5,0.17421995525409273,0.0011578206216601417,3.0268869995409475e-4,0.001004062361675342,0.016302449321000407,0.004371654195576037,0.01643317973033118,0.018255921913281785,0.0013498423652030115,0.008206625116916154,0.04285120494199133,6.462292779483047e-4,2.861031755696011e-4,346.521707174493,-0.999102029999936,5.99166666666667,38.9804615384615,39,2.14516711963284,57.996,58,2.76035369110554,0.9107400966183555,1.0231532909434609,0.1583236321303842
01077,31751.4017262722,58223.9389688032,92729,390,0.8695553710274024,0.1001736242168038,0.02859946726482546,0.0106115670394375,0.22535560612106245,0.2585491054578395,0.24188765111238125,0.22590559587615525,0.04830204143256155,0.021918610366093105,0.03863470732487535,0.4972308246461436,0.0015102656035017319,0.44617485797712764,0.01935391020377169,2.9701801212560497,0.07565172343565607,0.2641370051672646,0.015180530967202174,0.09096557197797035,0.16633938340723195,0.010957933791076306,0.014702142127451514,2327.60676454788,-0.999102029999936,5.99166666666667,38.9804615384615,39,2.14516711963284,57.996,58,2.76035369110554,1.061001316189128,1.004785794122949,0.3760445682451254
01079,11273.529860516,20672.766519739,32924,66,0.7823168509294132,0.10879601506499818,0.023660551573320376,0.005041914712671607,0.23639290487182602,0.22910338962458995,0.27451099501883125,0.21987000364475762,0.04012270683999514,0.005686279273805637,0.0012090935498493638,0.008238853430979153,7.439355494492511e-4,0.028041437628738067,0.02064931959087172,0.23463558573834112,0.04366142637757452,0.010171004702098245,0.007131371202870402,0.011015413840899452,0.17444696035963736,0.005874810041922927,0.003363003547866157,826.431053025208,-0.999102029999936,5.99166666666667,38.9804615384615,39,2.14516711963284,57.996,58,2.76035369110554,0.8990047078371634,1.0491716362281032,0.2883116883116883
01081,56340.9412680422,103314.856903502,164542,191,0.7074850190224988,0.22935177644613533,0.03701790424329351,0.04729491558386309,0.2573932491400372,0.33369595604769603,0.2324209016542889,0.15151754567222958,0.02497234748574832,0.06044834248899122,0.013810382166428594,0.08454786398266989,0.00692587859847011,0.5034702677776766,0.08044845676173891,0.06807042348812345,0.19382826896684482,0.11924641976494817,0.013726050358494918,0.33567901040504144,0.11733135851517358,0.07052862484069178,0.02743839305254597,4130.19737355345,-0.999102029999936,5.99166666666667,38.9804615384615,39,2.14516711963284,57.996,58,2.76035369110554,1.0743883356363475,0.9997511727513759,0.6571428571428573
